2018-04-21T15:02:46.157156, 91, 3.69651, 0.375
2018-04-21T15:02:47.892635, 92, 4.77238, 0.40625
2018-04-21T15:02:49.750178, 93, 5.49741, 0.328125
2018-04-21T15:02:51.709248, 94, 3.98035, 0.34375
2018-04-21T15:02:53.587521, 95, 4.45081, 0.265625
2018-04-21T15:02:55.310046, 96, 5.73633, 0.34375
2018-04-21T15:02:57.292461, 97, 5.34199, 0.265625
2018-04-21T15:02:59.132833, 98, 7.4365, 0.15625
2018-04-21T15:03:00.911994, 99, 4.73744, 0.328125
2018-04-21T15:03:02.821929, 100, 5.23208, 0.28125
2018-04-21T15:03:07.233308, 101, 5.35917, 0.28125
2018-04-21T15:03:08.977056, 102, 5.20065, 0.28125
2018-04-21T15:03:10.743116, 103, 4.72628, 0.375
2018-04-21T15:03:12.715568, 104, 4.56347, 0.28125
2018-04-21T15:03:14.571090, 105, 5.37271, 0.34375
2018-04-21T15:03:16.391754, 106, 4.86157, 0.25
2018-04-21T15:03:18.122731, 107, 5.07784, 0.328125
2018-04-21T15:03:19.828919, 108, 5.00934, 0.28125
2018-04-21T15:03:21.744306, 109, 4.00904, 0.265625
2018-04-21T15:03:23.578759, 110, 4.1197, 0.328125
2018-04-21T15:03:25.411337, 111, 4.429, 0.3125
2018-04-21T15:03:27.258622, 112, 5.04353, 0.34375
2018-04-21T15:03:29.466899, 113, 4.33255, 0.328125
2018-04-21T15:03:31.282815, 114, 4.21556, 0.359375
2018-04-21T15:03:33.466300, 115, 5.2075, 0.234375
2018-04-21T15:03:35.237840, 116, 4.36022, 0.296875
2018-04-21T15:03:37.139080, 117, 4.54379, 0.359375
2018-04-21T15:03:38.978665, 118, 4.5172, 0.34375
2018-04-21T15:03:40.712403, 119, 3.78022, 0.40625
2018-04-21T15:03:42.579064, 120, 4.65382, 0.265625
2018-04-21T15:03:44.256348, 121, 4.53399, 0.296875
2018-04-21T15:03:45.973151, 122, 4.66016, 0.296875
2018-04-21T15:03:47.701998, 123, 4.98644, 0.25
2018-04-21T15:03:49.836193, 124, 4.41931, 0.28125
2018-04-21T15:03:51.978882, 125, 4.41162, 0.328125
2018-04-21T15:03:53.954705, 126, 3.93304, 0.40625
2018-04-21T15:03:56.341042, 127, 3.99073, 0.3125
2018-04-21T15:03:59.075706, 128, 4.58805, 0.328125
2018-04-21T15:04:01.598432, 129, 4.66854, 0.359375
2018-04-21T15:04:04.200828, 130, 4.49416, 0.359375
2018-04-21T15:04:06.242326, 131, 4.26696, 0.3125
2018-04-21T15:04:07.983822, 132, 4.35805, 0.328125
2018-04-21T15:04:09.560100, 133, 4.0202, 0.375
2018-04-21T15:04:11.562203, 134, 3.35125, 0.359375
2018-04-21T15:04:13.532691, 135, 4.64358, 0.28125
2018-04-21T15:04:15.065670, 136, 5.04128, 0.3125
2018-04-21T15:04:16.591897, 137, 3.53791, 0.359375
2018-04-21T15:04:18.436345, 138, 3.61136, 0.4375
2018-04-21T15:04:21.081930, 139, 4.46406, 0.34375
2018-04-21T15:04:22.905424, 140, 4.34001, 0.328125
2018-04-21T15:04:24.675891, 141, 4.63563, 0.25
2018-04-21T15:04:26.365631, 142, 4.74607, 0.1875
2018-04-21T15:04:28.058145, 143, 4.75181, 0.21875
2018-04-21T15:04:29.736083, 144, 3.72642, 0.375
2018-04-21T15:04:31.439677, 145, 4.02178, 0.359375
2018-04-21T15:04:33.147316, 146, 3.30804, 0.40625
2018-04-21T15:04:35.155216, 147, 4.10177, 0.34375
2018-04-21T15:04:36.900981, 148, 4.49518, 0.296875
2018-04-21T15:04:38.612124, 149, 3.97457, 0.390625
2018-04-21T15:04:40.361781, 150, 4.37801, 0.34375
2018-04-21T15:04:42.216143, 151, 3.32527, 0.484375
2018-04-21T15:04:43.964091, 152, 4.18928, 0.34375
2018-04-21T15:04:45.929625, 153, 3.859, 0.40625
2018-04-21T15:04:47.885515, 154, 3.59613, 0.40625
2018-04-21T15:04:49.658767, 155, 4.51005, 0.328125
2018-04-21T15:04:51.351446, 156, 3.48399, 0.390625
2018-04-21T15:04:53.147600, 157, 3.54348, 0.34375
2018-04-21T15:04:54.934502, 158, 3.96607, 0.34375
2018-04-21T15:04:56.675978, 159, 3.76068, 0.328125
2018-04-21T15:04:58.428949, 160, 2.79593, 0.53125
2018-04-21T15:05:00.703536, 161, 3.61622, 0.21875
2018-04-21T15:05:02.621310, 162, 2.77281, 0.4375
2018-04-21T15:05:05.522546, 163, 3.71103, 0.28125
2018-04-21T15:05:07.679849, 164, 2.97432, 0.40625
2018-04-21T15:05:09.482267, 165, 3.99044, 0.3125
2018-04-21T15:05:11.325362, 166, 3.69452, 0.296875
2018-04-21T15:05:13.111177, 167, 4.61058, 0.28125
2018-04-21T15:05:15.057423, 168, 3.31161, 0.328125
2018-04-21T15:05:16.930670, 169, 3.87839, 0.328125
2018-04-21T15:05:18.927020, 170, 2.9995, 0.4375
2018-04-21T15:05:20.667898, 171, 2.65053, 0.359375
2018-04-21T15:05:22.453109, 172, 3.23504, 0.359375
2018-04-21T15:05:24.210972, 173, 4.22311, 0.265625
2018-04-21T15:05:26.042517, 174, 3.27365, 0.46875
2018-04-21T15:05:27.771425, 175, 3.20282, 0.40625
2018-04-21T15:05:29.487951, 176, 2.99866, 0.390625
2018-04-21T15:05:31.288183, 177, 3.37468, 0.359375
2018-04-21T15:05:32.988848, 178, 3.41038, 0.28125
2018-04-21T15:05:34.676031, 179, 3.43905, 0.34375
2018-04-21T15:05:36.414984, 180, 3.66319, 0.375
2018-04-21T15:05:38.068915, 181, 3.42582, 0.328125
2018-04-21T15:05:40.281431, 182, 3.29523, 0.4375
2018-04-21T15:05:42.326795, 183, 3.24898, 0.296875
2018-04-21T15:05:44.153029, 184, 3.75291, 0.34375
2018-04-21T15:05:45.835735, 185, 4.20431, 0.234375
2018-04-21T15:05:47.693169, 186, 3.86212, 0.296875
2018-04-21T15:05:49.416533, 187, 3.02513, 0.40625
2018-04-21T15:05:51.081700, 188, 3.26505, 0.359375
2018-04-21T15:05:52.712275, 189, 3.29302, 0.296875
2018-04-21T15:05:54.494985, 190, 3.42775, 0.375
2018-04-21T15:05:56.185016, 191, 3.16804, 0.375
2018-04-21T15:05:57.863672, 192, 3.40251, 0.3125
2018-04-21T15:05:59.619404, 193, 2.62611, 0.390625
2018-04-21T15:06:01.276136, 194, 2.99746, 0.40625
2018-04-21T15:06:02.915272, 195, 3.66656, 0.3125
2018-04-21T15:06:04.577766, 196, 3.11841, 0.375
2018-04-21T15:06:06.267672, 197, 3.41506, 0.3125
2018-04-21T15:06:08.007411, 198, 3.4313, 0.40625
2018-04-21T15:06:09.636904, 199, 3.12045, 0.375
2018-04-21T15:06:11.310496, 200, 3.21028, 0.359375
2018-04-21T15:06:15.729088, 201, 2.8771, 0.40625
2018-04-21T15:06:17.361808, 202, 3.33622, 0.375
2018-04-21T15:06:19.087458, 203, 2.98414, 0.375
2018-04-21T15:06:20.732168, 204, 3.36298, 0.265625
2018-04-21T15:06:22.382253, 205, 3.52231, 0.3125
2018-04-21T15:06:24.025640, 206, 4.00922, 0.359375
2018-04-21T15:06:25.707894, 207, 3.47609, 0.265625
2018-04-21T15:06:27.354045, 208, 3.36089, 0.28125
2018-04-21T15:06:29.003747, 209, 3.15064, 0.390625
2018-04-21T15:06:30.658766, 210, 3.39172, 0.328125
2018-04-21T15:06:32.341201, 211, 3.08832, 0.296875
